tanggal,harga_surabayakota,harga_malangkota,harga_banyuwangikab,harga_blitarkab,harga_jombangkab,harga_madiunkab,harga_malangkab,harga_mojokertokab,harga_nganjukkab,harga_pasuruankab,harga_sidoarjokab,harga_situbondokab,harga_madiunkota
2020-11-09,31000,32200,28000,30000,21000,27000,31000,35000,27000,27666,30500,27500,30000
2020-11-10,31000,32200,28000,30000,21000,27000,31000,35000,27000,27666,30500,27500,30000
2020-11-11,31000,32200,28000,30000,21000,27000,31000,35000,27000,27666,30500,27500,30000
2020-11-12,31000,32200,28000,30000,21000,27000,31000,34000,27000,27666,30500,27500,30000
2020-11-13,31000,32200,28000,30000,21000,27000,31000,34000,27000,27666,30500,27500,30000
2020-11-14,31000,32200,28000,30000,21000,27000,25600,34000,27000,27666,30500,27500,30000
2020-11-15,31000,32200,28000,30000,21000,27000,31000,34000,27000,27666,30500,27500,30000
2020-11-16,31000,32600,28000,30000,21000,27000,30900,35000,27000,27666,30500,27500,30000
2020-11-17,31000,32600,28000,30000,21000,27000,30800,35000,27000,27666,30500,27500,30000
2020-11-18,31000,32600,28000,30000,21000,27000,30800,35000,27000,27666,30500,27500,30000
2020-11-19,31000,32600,28000,30000,21000,27000,30800,34000,27000,27666,30500,27500,30000
2020-11-20,31000,32600,28000,30000,21000,27000,30800,34000,27000,27666,30500,27500,30000
2020-11-21,31000,32200,28000,30000,21000,27000,29600,34000,27000,27666,30500,27500,30000
2020-11-22,31000,32200,28000,30000,21000,27000,29700,34000,27000,27666,30500,27500,30000
2020-11-23,31000,32200,28000,30000,21000,27000,28500,35000,27000,27666,30500,27500,30000
2020-11-24,31000,32200,28000,30000,21000,27000,28700,35000,27000,27666,30500,27500,30000
2020-11-25,31000,32200,28000,30000,21000,27000,28700,35000,27000,27666,30500,27500,30000
2020-11-26,31000,32200,28000,30000,21000,27000,28700,34500,27000,27666,30500,27500,30000
2020-11-27,31000,32400,28000,30000,21000,27000,28700,34000,27000,27666,30500,27500,30000
2020-11-28,31000,32400,28000,30000,21000,27000,28700,34000,27000,27666,30500,27500,30000
2020-11-29,31000,32400,28000,30000,21000,27000,28700,34000,27000,27666,30500,27500,30000
2020-11-30,31000,32400,28000,30000,21000,27000,28700,35000,27000,27666,30500,27500,30000
2020-12-01,32000,32000,28000,30000,21000,27000,28700,35000,27000,27666,30500,27500,30000
2020-12-02,32000,32000,28000,30000,21000,27000,28700,35000,27000,27666,30500,27500,30000
2020-12-03,32000,32400,28000,30000,21000,27000,28700,35000,27000,27666,30500,27500,30000
2020-12-04,32000,32400,28000,30000,21000,27000,28700,35000,27000,27666,30500,27500,30000
2020-12-05,32000,32400,28000,30000,21000,27000,28700,35000,27000,27666,30500,27500,30000
2020-12-06,32000,32400,28000,30000,21000,27000,28700,35000,27000,27666,30500,27500,30000
2020-12-07,32000,32400,28000,30000,21000,27000,28800,34250,27000,27666,30500,27500,30000
2020-12-08,32000,32400,28000,30000,21000,27000,28800,34250,27000,27666,30500,27500,30000
2020-12-09,32000,32400,28000,30000,21000,27000,28800,34250,27000,27666,30500,27500,30000
2020-12-10,32000,32400,28000,30000,21000,27000,28800,34000,27000,27666,30500,27500,30000
2020-12-11,32000,32400,28000,30000,21000,27000,28800,34000,27000,27666,30500,27500,30000
2020-12-12,32000,32400,28000,30000,21000,27000,28800,34000,27000,27666,30500,27500,30000
2020-12-13,32000,32400,28000,30000,21000,27000,28800,34000,27000,27666,30500,27500,30000
2020-12-14,33000,32400,28000,30000,21000,27000,28800,35000,27000,27666,30500,27500,30000
2020-12-15,33000,32400,28000,30000,21000,27000,29100,35000,27000,27666,30500,27500,30000
2020-12-16,35500,32400,28000,30000,21000,27000,29100,35000,27000,27666,30500,27500,30000
2020-12-17,33000,32400,28000,30000,21000,27000,29100,35000,27000,27666,30500,27500,30000
2020-12-18,32000,32400,28000,30000,21000,27000,29200,35000,27000,27666,30500,27500,30000
2020-12-19,32000,32400,28000,30000,21000,27000,29200,35000,27000,27666,30500,27500,30000
2020-12-20,32000,32400,28000,30000,21000,27000,29200,35000,27000,27666,30500,27500,30000
2020-12-21,32000,32400,28000,30000,21000,27000,29200,35000,27000,27666,30500,27500,30000
2020-12-22,32000,32400,28000,30000,21000,27000,29200,35000,27000,27666,30500,27500,30000
2020-12-23,33000,32400,28000,30000,21000,27000,29200,36500,27000,27666,30000,27500,30000
2020-12-24,33000,32400,28000,30000,21000,27000,29200,37500,27000,27666,30500,27500,30000
2020-12-25,33000,32400,28000,30000,21000,27000,29200,37500,27000,27666,30500,27500,30000
2020-12-26,33000,32400,28000,30000,21000,27000,29200,37500,27000,27666,30500,27500,30000
2020-12-27,33000,32400,28000,30000,21000,27000,29200,37500,27000,27666,30500,27500,30000
2020-12-28,32000,32400,28000,30000,21000,27000,29200,36500,27000,27666,30500,27500,30000
2020-12-29,32000,32400,28000,30000,21000,27000,29000,36500,27000,27666,30500,27500,30000
2020-12-30,32000,32400,28000,30000,22500,27250,29000,36500,27000,27666,30500,27500,30000
2020-12-31,32000,32400,28000,30000,22500,27250,29000,36500,27000,27666,30500,27500,30000
2021-01-01,32000,32400,28000,30000,22500,26000,29000,36500,27000,27666,30500,27500,28666
2021-01-02,32000,32400,28000,30000,22500,27000,29000,36500,27000,27666,30500,27500,28333
2021-01-03,32000,32400,28000,30000,22500,27000,29000,37500,27000,27666,30500,27500,28666
2021-01-04,32000,32400,28000,30000,22500,27000,28800,37500,27000,27666,30500,27500,28666
2021-01-05,32000,32800,28000,30000,22500,27000,28800,37500,27000,27666,30500,27500,28666
2021-01-06,32000,32800,28000,30000,22500,27000,28800,37500,27000,27666,30500,27500,28333
2021-01-07,32000,32800,28000,30000,22500,27750,28800,37500,27000,27666,30500,27500,28333
2021-01-08,32000,33200,28000,30000,22500,27500,28800,37500,27000,27666,30500,27500,28333
2021-01-09,32000,33200,28000,30000,22500,27500,29200,37500,27000,27666,30500,27500,28333
2021-01-10,32000,33200,28000,30000,22500,27500,30000,37500,27000,27666,30500,27500,28333
2021-01-11,31000,33200,28000,30000,22500,27500,30000,36500,27000,27666,30500,27500,28333
2021-01-12,31000,33200,28000,30000,22500,26750,29400,36500,27000,27666,30500,27500,28333
2021-01-13,32000,33200,28000,30000,22500,26750,29400,36500,27000,27666,30500,27500,28333
2021-01-14,32000,33200,28000,30000,22500,26750,29400,37000,27000,27666,30500,27500,28333
2021-01-15,32000,33200,28000,30000,22500,26750,29200,37000,27000,27666,30500,27500,28333
2021-01-16,32000,32800,28000,30000,22500,26750,29200,36000,27000,27666,30500,27500,28333
2021-01-17,32000,32800,28000,30000,22500,26750,29200,36000,27000,27666,30500,27500,28333
2021-01-18,32000,32800,28000,30000,22500,26750,29200,34500,27000,27666,30500,27500,29000
2021-01-19,32000,32800,28000,30000,22500,26500,29200,34500,27000,27666,30500,27500,29000
2021-01-20,32000,32800,28000,30000,22500,26750,29100,34500,27000,27666,30500,27500,28666
2021-01-21,32000,32800,28000,30000,22500,26500,29100,34500,27000,27666,30500,27500,28000
2021-01-22,32000,32800,28000,30000,22500,26500,29100,34500,27000,27666,30500,27500,28000
2021-01-23,32000,32800,28000,30000,22500,26500,29200,36500,27000,27666,30500,27500,28000
2021-01-24,32000,32400,28000,30000,22500,26750,29200,36500,27000,27666,30500,27500,28000
2021-01-25,32000,32400,28000,30000,22500,26500,29200,35500,27000,27666,30500,27500,28000
2021-01-26,32000,32400,28000,30000,22500,26500,29200,35500,27000,27666,30500,27500,28000
2021-01-27,32000,32400,28000,30000,22500,26500,29200,35500,27000,27666,30500,27500,28000
2021-01-28,32000,32400,28000,30000,22500,26500,29200,35500,27000,27666,30500,27500,28000
2021-01-29,32000,32400,28000,30000,22500,26750,29200,35500,27000,27666,30500,27500,28000
2021-01-30,32000,32400,28000,30000,22500,26750,29200,35500,27000,28666,30500,27500,28000
2021-01-31,32000,32400,28000,30000,22500,26750,29200,35500,27000,28666,30500,27500,28000
2021-02-01,32000,32400,28000,30000,22500,27000,29200,35500,27000,28666,30500,27500,28333
2021-02-02,31000,32400,28000,30000,22500,27000,29100,35500,27000,28666,30500,27500,28333
2021-02-03,31000,32400,28000,30000,22500,28000,29100,36500,27000,28666,30500,27500,28333
2021-02-04,32000,32400,28000,30000,22500,28000,29100,36500,27000,28666,30500,27500,28333
2021-02-05,32000,32400,28600,30000,22500,28000,29100,36500,27000,28666,30500,27500,28333
2021-02-06,32000,32400,28600,30000,22500,28000,29100,36500,27000,28666,30500,27500,28333
2021-02-07,32000,32400,29000,30000,22500,28000,29100,36500,27000,28666,30500,27500,28333
2021-02-08,32000,32400,30000,30000,22500,28000,29100,36500,27000,28666,30500,27500,28333
2021-02-09,32000,32800,30000,30000,22500,28000,29100,36500,27000,28666,30500,27500,28333
2021-02-10,32000,32800,30000,30000,22500,28000,29100,36500,27000,28666,30500,27500,28333
2021-02-11,32000,32800,30000,30000,22500,28000,29100,36000,27000,28666,30500,27500,28333
2021-02-12,32000,32800,30000,30000,22500,28000,29100,36000,27000,28666,30500,27500,28333
2021-02-13,32000,32800,30000,30000,22500,28000,29200,35000,27000,28666,30500,27500,28333
2021-02-14,32000,32800,30000,30000,22500,28000,29400,35000,27000,28666,30500,27500,28333
2021-02-15,32000,32600,30000,30000,22500,28000,29200,35500,27000,28666,30500,27500,28666
2021-02-16,33000,32600,30000,30000,22500,28000,29200,35500,27000,28666,30500,27500,28666
2021-02-17,33000,32600,30000,30000,22500,27750,29200,35500,27000,28666,30500,27500,28666
2021-02-18,32000,32600,30000,30000,22500,27750,29200,34500,27000,28666,30500,27500,28666
2021-02-19,32000,32600,30000,30000,21000,27750,29200,34500,26666,28666,30500,27500,28666
2021-02-20,32000,32600,30000,30000,21000,27750,29200,35250,26666,28666,30500,27500,28666
2021-02-21,32000,32600,30000,30000,21000,27750,29200,35250,26666,28666,30500,27500,28666
2021-02-22,32000,32600,30000,30000,21000,27750,29200,35500,26666,28666,30500,27500,28833
2021-02-23,32000,32600,30000,30000,21000,27750,29200,35500,26666,28666,30500,27500,28833
2021-02-24,30000,32400,30000,30000,21000,27750,29200,35500,26666,28666,30500,27500,28833
2021-02-25,31000,32400,30000,30000,21000,27750,29200,35500,26666,28666,30500,27500,28833
2021-02-26,31000,32400,30000,30000,21000,28000,29200,35500,26666,28666,30500,27500,28833
2021-02-27,31000,32400,30000,30000,21000,28000,29200,35500,26666,28666,30500,27500,28833
2021-02-28,31000,32400,30000,30000,21000,28000,29200,35500,26666,28666,30500,27500,28833
2021-03-01,32000,32400,30000,30000,21000,28000,29200,34500,26666,28666,30500,27500,28833
2021-03-02,32000,32400,30000,30000,21000,28000,29200,34500,26666,28666,30500,27500,28833
2021-03-03,32000,32400,30000,30000,21000,28000,29200,34500,26666,28666,30500,27500,28833
2021-03-04,31000,32400,30000,30000,21000,28000,29200,36500,26666,28666,30500,27500,28833
2021-03-05,31000,32400,30000,30000,21000,28000,29200,36500,26666,28666,30500,27500,28833
2021-03-06,31000,32400,30000,30000,21000,28000,29200,36000,26666,28666,30500,27500,28833
2021-03-07,31000,32400,30000,30000,21000,28000,29200,36000,26666,28666,30500,27500,28833
2021-03-08,31000,32400,30000,30000,21000,28000,29200,36500,26666,28666,30500,27500,28833
2021-03-09,32000,32400,30000,30000,21000,28000,29200,36500,26666,28666,30500,27500,28833
2021-03-10,32000,32400,30000,30000,21000,28000,29200,36500,26666,28666,30500,27500,28833
2021-03-11,32000,32400,30000,30000,21000,28000,29200,36500,26666,28666,30500,27500,28833
2021-03-12,32000,32400,30000,30000,21000,28000,29200,36500,26666,28666,30500,27500,28833
2021-03-13,32000,32400,30000,30000,21000,28000,29200,36500,26666,28666,30500,27500,28833
2021-03-14,32000,32400,30000,30000,21000,28000,29200,35500,27000,28666,30500,27500,28833
2021-03-15,32000,32600,30000,30000,21000,28000,29200,35500,27000,28666,30500,27500,28500
2021-03-16,32000,33200,29000,30000,21000,28000,29200,35500,27000,28666,30500,27500,28500
2021-03-17,32000,33200,29000,30000,21000,28000,29200,35250,27000,28666,30500,27500,28500
2021-03-18,32000,33200,29000,30000,21000,28000,29200,35250,27000,28666,30500,27500,28500
2021-03-19,32000,33200,29000,30000,21000,28000,29200,35000,27000,28666,30500,27500,28500
2021-03-20,32000,33200,29000,30000,21000,28000,29200,35000,27000,28666,30500,27500,28500
2021-03-21,32000,33200,29600,30000,21000,28000,29200,35500,27000,28666,30500,27500,28500
2021-03-22,32000,33200,29600,30000,21000,28000,29200,35000,27000,28666,30500,27500,28333
2021-03-23,32000,33200,29600,30000,21000,28000,29400,35000,27000,29000,30500,27500,28333
2021-03-24,32000,33200,29600,30000,21000,28000,29400,35000,27000,29000,30500,27500,28333
2021-03-25,32000,33200,29600,30000,21000,28250,29400,35000,27000,29000,30500,27500,28333
2021-03-26,34500,33200,29600,30000,21000,28250,29400,36000,27000,29000,30500,27500,28333
2021-03-27,34500,33200,29600,30000,21000,28250,29400,36000,27000,29000,30500,27500,28333
2021-03-28,34500,33200,29600,30000,21000,28250,29400,36000,27000,29000,30500,27500,28333
2021-03-29,34500,33200,29600,30000,21000,28250,29400,35500,27000,29000,30500,27500,28666
2021-03-30,34500,33200,29600,30000,21000,28250,29400,35500,27000,29000,30500,27500,28666
2021-03-31,34500,33200,30600,30000,21000,28250,29400,35500,27000,29000,30500,27500,28666
2021-04-01,34500,33200,30600,30000,21000,28250,29400,35500,27000,29000,30500,27500,28666
2021-04-02,34500,33200,30600,30000,21000,28250,29400,34000,27000,29000,30500,27500,28666
2021-04-03,34500,33200,30600,30000,21000,28250,29400,34500,27000,29000,30500,27500,28666
2021-04-04,34500,33200,30600,30000,21000,28250,29400,34500,27000,29000,30500,27500,28666
2021-04-05,34500,33200,30600,30000,21000,28250,29400,34500,27000,29000,30500,27500,28833
2021-04-06,34500,33200,30600,30000,21000,28250,29400,34500,27000,29000,30500,27500,28833
2021-04-07,34500,33200,30600,30000,21000,28250,28800,34500,27000,29000,30500,27500,28833
2021-04-08,34500,33200,30600,30000,21000,28000,28800,34500,27000,29000,30500,27500,28833
2021-04-09,34500,33200,30600,30000,21000,28000,28800,34500,27000,29000,30500,27500,28833
2021-04-10,34500,33200,30600,30000,21000,28000,29600,34500,27000,29000,30500,27500,28833
2021-04-11,34500,32800,30600,30000,21000,28000,29600,34500,27000,28666,30500,27500,28833
2021-04-12,34500,32800,30600,30000,21000,28000,29600,35500,27000,28666,30500,27500,29000
2021-04-13,34500,32800,30600,30000,21000,28000,30000,35500,27000,28666,30500,27500,29000
2021-04-14,34500,32800,30600,30000,21000,28000,30000,35500,27000,29333,30500,27500,29000
2021-04-15,34500,32800,30600,30000,21000,28000,30000,34500,27000,29333,30500,27500,30000
2021-04-16,34500,32800,30600,30000,21000,28000,30000,34500,27000,29333,30500,27500,30000
2021-04-17,34500,32800,30600,30000,21000,28000,30000,34500,27000,29333,30500,27500,30000
2021-04-18,34500,32800,30600,30000,21000,28000,30000,34500,27000,29333,30500,27500,30000
2021-04-19,34500,32800,30600,30000,21000,28000,30000,34500,27000,29333,30500,27500,29500
2021-04-20,34500,32800,30600,30000,21000,28250,30000,34500,27000,29333,30500,27500,29500
2021-04-21,34500,32800,30600,30000,22800,28250,30000,34500,27000,29333,30500,27500,29500
2021-04-22,34500,32800,30600,30000,22800,28250,30000,32500,27000,29333,30500,27500,29500
2021-04-23,34500,32800,30600,30000,22800,28250,30000,32500,27000,29333,30500,27500,29500
2021-04-24,34500,32800,30600,30000,22800,28250,30000,32500,27000,29333,30500,27500,29500
2021-04-25,34500,32800,30600,30000,22800,28250,30000,32500,27000,29333,30500,27500,29500
2021-04-26,34500,32800,30600,30000,22800,28500,30000,32500,27000,29333,30500,27500,29500
2021-04-27,34500,32800,30600,30000,22800,28250,30000,32500,27000,29333,30500,27500,29500
2021-04-28,34500,32800,30600,30000,22800,28250,30000,32500,27000,29333,30500,27500,29166
2021-04-29,34500,32800,30600,30000,22800,28250,30000,32500,27000,29333,30500,27500,29166
2021-04-30,34500,32800,30600,30000,22800,28250,30000,32500,27000,29333,30500,27500,29166
2021-05-01,34500,33200,30600,30000,22800,28250,30000,32500,27000,29333,30500,27500,29166
2021-05-02,34500,32800,30600,30000,22800,28250,30000,32500,27000,29333,30500,27500,29166
2021-05-03,34500,33200,30600,30000,22800,28250,30000,32500,27000,29333,30500,27500,29166
2021-05-04,34500,33200,30600,30000,22800,28250,30000,32500,27000,29333,30500,27500,29166
2021-05-05,34500,33200,30600,30000,22800,28250,30000,32500,27000,29333,30500,27500,29166
2021-05-06,34500,33200,30600,30000,22800,28250,30000,32500,27000,29333,30500,27500,29166
2021-05-07,34500,33200,30600,30000,22800,28250,30000,32500,27000,29333,30500,27500,29166
2021-05-08,34500,33200,30600,30000,22800,28250,30000,32500,27000,29333,30500,27500,29166
2021-05-09,34500,33200,30600,30000,22800,28250,30000,32500,27000,29333,30500,27500,29166
2021-05-10,34500,33200,30600,30000,22800,28250,30000,34500,27000,29333,30500,27500,28833
2021-05-11,34500,33200,30600,30000,22800,28250,30000,34500,27000,29333,30500,27500,28833
2021-05-12,34500,32800,30600,30000,22800,28250,30000,34500,27000,29333,30500,27500,28833
2021-05-13,34500,33200,30600,30000,22800,28250,30000,34500,27000,29333,30500,27500,28833
2021-05-14,34500,33200,30600,30000,22800,28250,30000,34500,27000,29333,30500,27500,28833
2021-05-15,34500,33200,30600,30000,22800,27750,30000,34500,27000,29333,30500,27500,28833
2021-05-16,34500,33200,30600,30000,22800,27750,30000,34500,27000,29333,30500,27500,28833
2021-05-17,34500,33200,30600,30000,22800,27750,30000,34500,27000,29333,30500,27500,29166
2021-05-18,34500,33200,30600,30000,22800,27750,30000,34500,27000,29333,30500,27500,29166
2021-05-19,34500,33200,30600,30000,22800,27750,30000,34500,27000,29333,30500,27500,29166
2021-05-20,34500,33200,30600,30000,22800,27750,30000,34500,27000,29333,30500,27500,29166
2021-05-21,34500,33200,30600,30000,22800,28000,30000,34500,27000,29333,30500,27500,29166
2021-05-22,34500,33200,30600,30000,22800,28000,30000,34500,27000,29333,30500,27500,29166
2021-05-23,34500,33200,30600,30000,22800,28000,30000,34500,27000,29333,30500,27500,29166
2021-05-24,34500,33000,30600,30000,22800,28000,30000,34500,27000,29333,30500,27500,28833
2021-05-25,34500,33000,30600,30000,22800,28000,29800,34500,27000,29333,30500,27500,28833
2021-05-26,34500,32600,30600,30000,22800,28000,29800,34500,27000,29333,30500,27500,28833
2021-05-27,34500,32600,30600,30000,22800,27500,29800,34500,27000,29333,30500,27500,28833
2021-05-28,34500,32600,30600,30000,22800,27250,29800,34500,27000,29333,30500,27500,28833
2021-05-29,34500,32600,30600,30000,22800,27250,29800,34500,27000,29333,30500,27500,28833
2021-05-30,34500,32600,30600,30000,22800,27250,29800,34500,27000,29333,30500,27500,28833
2021-05-31,34500,32600,30600,30000,22800,27250,29800,34500,27000,29333,30500,27500,28833
2021-06-01,34500,32600,30600,30000,22800,27250,29800,34500,27000,29333,30500,25333,28833
2021-06-02,34500,32600,30600,30000,22800,27250,29800,34500,27000,29333,30500,25333,28833
2021-06-03,34500,32600,30600,30000,22800,27250,29800,34500,27000,29333,30500,25333,28833
2021-06-04,34500,32600,30600,30000,22800,27750,29800,34500,27000,29333,30500,25333,28833
2021-06-05,34500,32600,30600,30000,22800,27750,29800,34500,27000,29333,30500,25333,28833
2021-06-06,34500,32600,30600,30000,22800,27750,29800,34500,27000,29333,30500,25333,28833
2021-06-07,34500,32600,30600,30000,22800,27750,29800,34500,27000,29333,30500,25333,26000
2021-06-08,35000,32200,29600,30000,22800,27750,29800,34500,27000,29333,30500,25333,26000
2021-06-09,35000,32200,29600,30000,22800,27750,29800,34500,27000,29333,30500,25333,26000
2021-06-10,35000,32200,29600,30000,22800,27750,29800,35500,27000,29333,30500,25333,26000
2021-06-11,35000,32600,29600,30000,22800,27750,29800,35500,27000,29333,30500,25333,26000
2021-06-12,35000,32600,29600,30000,22800,27750,29800,34500,27000,29333,30500,25333,26000
2021-06-13,35000,32600,29600,30000,22800,27750,29800,34500,27000,29333,30500,25333,26000
2021-06-14,35000,32600,29600,30000,22800,28000,29600,34500,27000,29333,30500,25333,26166
2021-06-15,35000,32600,29600,30000,22800,28000,29600,34500,27000,29333,30500,25333,26166
2021-06-16,35000,32600,29600,30000,22800,27750,29600,34500,27000,29333,30500,25333,26166
2021-06-17,35000,32600,29600,30000,22800,27750,29600,34500,27000,29333,30500,25333,26166
2021-06-18,35000,32600,29600,30000,22800,27750,29600,34500,27000,29333,30500,25333,26166
2021-06-19,35000,32600,29600,30000,22800,27750,29400,34500,27000,29333,30500,25333,26166
2021-06-20,35000,32600,29600,30000,22800,27750,29400,34500,27000,29333,30500,25333,26166
2021-06-21,35000,32600,29600,30000,22800,27750,29400,34500,27000,29333,30500,25333,26000
2021-06-22,35000,32600,29600,30000,22800,27750,29400,35500,27000,29333,30500,25333,26000
2021-06-23,35000,32600,29600,30000,22800,27750,29400,35500,27000,29333,30500,25333,26000
2021-06-24,35000,32600,29600,30000,22800,27750,29400,35500,27000,29333,30500,25333,26000
2021-06-25,35000,32600,29600,30000,22800,27750,29600,35500,26000,29333,30500,25333,26000
2021-06-26,35000,32600,29600,30000,22800,27750,29800,35000,26000,29333,30500,25333,26000
2021-06-27,35000,32600,29600,30000,22800,27750,29800,35000,26000,29333,30500,25333,26000
2021-06-28,35000,32600,29600,30000,22800,27750,29800,34500,26000,29333,30500,25333,25833
2021-06-29,35000,32600,29600,30000,22800,27750,29800,34500,26000,29333,30500,25333,25833
2021-06-30,35000,32600,29600,30000,22800,27750,29800,34500,26000,29333,30500,25333,25833
2021-07-01,35000,32600,29600,30000,22800,27750,29600,34500,26000,29333,30500,25333,25833
2021-07-02,35000,32600,29600,30000,22800,27750,29600,34500,26000,29333,30500,25333,25833
2021-07-03,35000,32600,29600,30000,22800,27750,29600,34500,26000,29333,30500,25333,25833
2021-07-04,35000,32600,29600,30000,22800,27750,29400,34500,26000,29333,30500,25333,25833
2021-07-05,35000,32600,29600,30000,22800,27750,29400,34500,26000,29333,30500,25333,25833
2021-07-06,35000,32600,29600,30000,22800,27750,29600,34500,26000,29333,30500,25333,25833
2021-07-07,35000,32600,29600,30000,22800,27750,29800,34500,26000,29333,30500,25333,25833
2021-07-08,34000,32600,29600,30000,22800,27750,30000,34500,26000,29333,30500,25333,25833
2021-07-09,34000,32600,29600,30000,22800,27750,30000,34500,26000,29333,30500,25333,25833
2021-07-10,34000,32600,29600,30000,22800,27750,30000,34500,26000,29333,30500,25333,25833
2021-07-11,34000,32600,29600,30000,22800,27750,30000,34500,26000,29333,30500,25333,25833
2021-07-12,34000,32600,29600,30000,22800,27750,29800,36000,26000,29333,30500,25333,25666
2021-07-13,34000,32600,29600,30000,22800,27750,29800,36000,26000,29333,30500,25333,25666
2021-07-14,34000,32600,29600,30000,22800,27750,29800,36000,26000,29333,30500,25333,25666
2021-07-15,34000,32600,29600,30000,22800,27750,29800,36000,26000,29333,30500,25333,25666
2021-07-16,34000,32600,29600,30000,22800,27750,29800,36000,26000,29333,30500,25333,25666
2021-07-17,34000,32600,29600,30000,22800,27750,29800,36000,26000,29333,30500,25333,25666
2021-07-18,34000,32600,29600,30000,22800,27750,29800,36000,26000,29333,30500,25333,25666
2021-07-19,34000,32600,29600,30000,22800,27750,29800,36000,26000,29333,30500,25333,25500
2021-07-20,34000,32600,29600,30000,22800,27750,29800,36000,26000,29333,30500,25333,25500
2021-07-21,34000,32600,29600,30000,22800,27750,29800,36000,26000,29333,30500,25333,26166
2021-07-22,34000,32600,29600,30000,22800,27750,29800,36000,26000,29333,30500,25333,26166
2021-07-23,34000,32600,29600,30000,22800,27750,29800,36000,26000,30000,30500,25333,26166
2021-07-24,34000,32600,29600,30000,22800,27750,30000,36000,26000,30000,30500,25333,26166
2021-07-25,34000,32600,29600,30000,22800,27750,30000,36000,26000,30000,30500,25333,26166
2021-07-26,34000,32600,29600,30000,22800,27750,30000,36000,26000,30000,30500,25333,26166
2021-07-27,34000,32600,29600,30000,22800,27750,30000,36000,26000,30000,30500,25333,26000
2021-07-28,34000,32600,29600,30000,22800,27750,30000,36000,26000,30000,30500,25333,26000
2021-07-29,34000,32600,29600,30000,22800,27750,29800,34500,26000,30000,30500,25333,26000
2021-07-30,34000,32600,30600,30000,22800,27750,29800,34500,26000,30000,30500,25333,26000
2021-07-31,34000,32600,30600,30000,22800,27750,29800,34500,26000,30000,30500,25333,26000
2021-08-01,34000,32600,30600,30000,22800,27750,29800,34500,26000,30000,30500,25333,26000
2021-08-02,34000,32600,30600,30000,22800,27750,29600,34500,26000,30000,30500,25333,26000
2021-08-03,36000,32600,30600,30000,22800,27750,29600,35500,26000,30000,30500,25333,26000
2021-08-04,36000,32600,30600,30000,22800,27750,29600,35500,26000,30000,30500,25333,26000
2021-08-05,38000,32600,30600,30000,22800,27750,29600,35500,26000,30000,30500,25333,26000
2021-08-06,38000,32200,30600,30000,22800,27750,29600,35500,26000,30000,30500,25333,26000
2021-08-07,38000,32200,30600,30000,22800,27750,29600,35500,26000,30000,30500,25333,26000
2021-08-08,38000,32200,30600,30000,22800,27750,29600,35500,26000,30000,30500,25333,26000
2021-08-09,36000,32200,30000,30000,22800,27750,29600,35500,26000,30000,30500,25333,26666
2021-08-10,36000,32200,30000,30000,22800,27750,29800,35500,26000,30000,30500,25333,26666
2021-08-11,36000,32200,30000,30000,22800,27750,29800,35500,26000,30000,30500,25333,26666
2021-08-12,38000,32200,30000,30000,22800,27750,29800,35500,26000,30000,30500,25333,26666
2021-08-13,38000,32200,30000,30000,22800,27750,29800,35500,26000,30000,30500,25333,26666
2021-08-14,38000,32200,30000,30000,22800,27750,29800,35500,26000,30000,30500,25333,23333
2021-08-15,38000,32200,30000,30000,22800,27750,29800,35500,26000,30000,30500,25333,23333
2021-08-16,38000,32200,30000,30000,22800,27750,29800,35500,26000,30000,30500,25333,26333
2021-08-17,38000,32200,30000,30000,22800,27750,29800,35500,26000,30000,30500,25333,26333
2021-08-18,38000,32200,30000,30000,22800,27750,29800,34500,26000,30000,30500,25333,26333
2021-08-19,38000,32200,30000,30000,22800,27750,29800,34500,26000,30000,30500,25333,26333
2021-08-20,38000,32200,30000,30000,22800,28250,29800,34500,26000,30000,30500,25333,26333
2021-08-21,38000,32200,30000,30000,22800,28250,29800,34500,26000,30000,30500,25333,26333
2021-08-22,38000,32200,29600,30000,22800,28250,29800,34500,26000,30000,30500,25333,26333
2021-08-23,38000,32200,29600,30000,22800,28500,29800,34500,26000,30000,30500,25333,26666
2021-08-24,38000,32200,29600,30000,22800,28750,29800,34500,26000,30000,30500,25333,26666
2021-08-25,38000,32200,29600,30000,22800,28750,29960,34500,26000,30000,30500,25333,26666
2021-08-26,38000,32200,29600,30000,22800,28500,29800,34500,26000,30000,30500,25333,26666
2021-08-27,38000,32200,29600,30000,22800,28500,29800,34500,26000,30000,30500,25333,26666
2021-08-28,38000,32200,29600,30000,22800,28500,29800,34500,26000,30000,30500,25333,26666
2021-08-29,38000,32200,29600,30000,22800,28500,29800,34500,26000,30000,30500,25333,26666
2021-08-30,38000,32200,29600,30000,22800,28500,29800,34500,26000,30000,30500,25333,30000
2021-08-31,38000,32200,29600,30000,22800,28500,29800,34500,26000,30000,30500,27666,30000
2021-09-01,40000,32200,29600,30000,22800,28500,29800,34500,26000,30000,30500,27666,30000
2021-09-02,38000,32200,29600,30000,22800,28500,29800,34500,26000,30000,30500,27666,30000
2021-09-03,38000,32200,29600,30000,22800,28500,29800,34500,26000,30000,30500,27666,30000
2021-09-04,38000,32200,29600,30000,22800,28500,29800,36000,26000,30000,30500,27666,30000
2021-09-05,38000,32200,29600,30000,22800,28500,29800,36000,26000,30000,30500,27666,30000
