Summary,Temperature (C),Humidity,Wind Speed (km/h),Wind Bearing (degrees)
0,23.402241022410227,77.44,8.778618255168936,10.0
3,23.299279992799928,76.28,8.981845688350983,359.025069637883
0,23.308640086400864,76.86,8.736006051437217,351.22562674094706
0,23.308640086400864,73.96000000000001,8.736006051437217,351.22562674094706
3,23.092421924219245,74.53999999999999,8.945789208270298,350.25069637883007
4,22.956700567005672,73.96000000000001,8.372163388804843,323.9275766016713
0,23.321744217442177,68.74000000000001,8.808119011598588,331.72701949860726
5,22.239717397173973,80.92,4.392839132627332,30.473537604456826
12,24.42436324363244,91.94,3.625819465456379,115.29247910863509
13,24.989712897128975,84.4,3.609430156328795,69.47075208913648
13,24.974736747367473,88.46000000000001,3.6651538073625822,60.69637883008357
9,24.786598865988662,96.0,2.655572365103379,244.95821727019498
9,24.620925209252093,95.42,3.943772062531518,321.97771587743733
3,24.447763477634776,89.03999999999999,8.611447302067575,19.749303621169915
2,23.11769417694177,78.02,9.421079172970247,146.49025069637884
2,23.303024030240305,79.75999999999999,8.595057992939989,153.31476323119776
2,23.573530735307354,75.12,8.890065557236511,155.26462395543174
2,23.570722707227073,75.12,8.683560262228946,155.26462395543174
2,23.581954819548198,75.12,8.857286938981343,155.26462395543174
13,24.992520925209252,82.66,4.183055975794252,156.23955431754874
12,25.616839168391685,73.96000000000001,6.998739283913262,165.98885793871867
12,24.088335883358834,86.72,4.251891074130106,230.3342618384401
14,25.806849068490685,73.38,3.691376701966717,196.2116991643454
9,24.797830978309783,96.0,4.2092788703983866,194.26183844011143
3,23.7569885698857,82.08,8.493444276348967,155.26462395543174
3,23.74107641076411,82.66,7.900151285930408,153.31476323119776
3,23.594122941229415,83.24000000000001,8.821230458900656,155.26462395543174
12,24.127648276482766,75.7,6.687342410489158,154.28969359331475
12,23.97227072270723,81.5,6.130105900151286,145.51532033426184
12,23.785068850688507,81.5,4.419062027231467,137.7158774373259
9,24.97380073800738,92.52,3.6979324256177506,174.76323119777157
14,24.642453424534246,85.56,3.019415027735754,127.96657381615599
12,24.342930429304296,89.62,2.6195158850226927,113.34261838440112
5,24.44027540275403,75.12,4.179778113968734,145.51532033426184
5,22.882755827558277,85.56,4.219112455874937,107.49303621169916
12,23.95916659166592,84.4,5.3532526475037825,153.31476323119776
12,23.947934479344795,83.82,4.845184064548664,165.98885793871867
13,23.960102601026012,91.36,2.5998487140695916,248.85793871866295
9,23.960102601026012,91.36,2.616238023197176,145.51532033426184
13,25.162874628746287,86.72,4.619011598587997,164.03899721448468
13,25.429637296372967,83.82,4.7271810388300555,211.81058495821728
14,23.386328863288632,89.03999999999999,3.5537065052950076,176.71309192200556
12,23.870245702457026,91.36,4.884518406454867,156.23955431754874
13,23.892709927099272,91.36,4.346949067070096,165.98885793871867
13,24.762262622626228,90.78,3.2685325264750382,147.46518105849583
14,24.239969399693997,83.24000000000001,5.831820474029248,165.98885793871867
13,24.42717127171272,85.56,6.156328794755421,282.9805013927577
13,24.239969399693997,84.98,3.727433182047403,57.77158774373259
3,23.7569885698857,82.08,8.926122037317196,40.22284122562674
3,23.607227072270724,84.98,8.273827534039334,39.247910863509745
3,23.573530735307354,85.56,8.614725163893091,48.99721448467967
9,22.945468454684548,87.88,2.6064044377206255,316.1281337047354
9,22.929556295562957,91.94,2.399899142713061,341.47632311977713
13,23.30489604896049,87.3,3.5209278870398384,42.17270194986072
9,23.292727927279273,91.36,3.3111447302067574,39.247910863509745
12,24.22780127801278,86.14,4.786182551689359,165.98885793871867
12,25.230267302673028,83.82,3.543872919818457,181.58774373259052
12,24.37756277562776,90.2,4.097831568330813,149.41504178272982
2,23.364800648006483,81.5,7.906707009581441,143.56545961002786
2,23.317064170641707,79.18,8.896621280887544,145.51532033426184
3,23.219719197191974,80.92,8.886787695410995,155.26462395543174
3,23.19351093510935,82.08,8.640948058497226,152.33983286908077
3,23.12986229862299,83.24000000000001,9.739031770045385,145.51532033426184
3,23.12611826118261,80.92,8.847453353504791,145.51532033426184
3,23.038133381333814,83.24000000000001,8.02471003530005,144.54038997214485
3,22.94640446404464,84.98,8.198436712052446,145.51532033426184
3,22.942660426604267,84.98,9.748865355521936,145.51532033426184
2,22.773242732427327,84.98,8.454109934442764,144.54038997214485
2,22.91270812708127,81.5,9.234241048915784,155.26462395543174
2,22.950148501485018,80.92,9.208018154311649,155.26462395543174
2,23.12986229862299,80.92,9.775088250126071,146.49025069637884
2,23.308640086400864,77.44,9.168683812405446,156.23955431754874
4,23.30489604896049,79.18,9.447302067574382,146.49025069637884
12,25.26209162091621,83.24000000000001,5.130358043368633,175.73816155988857
3,25.067401674016743,79.75999999999999,8.191880988401412,156.23955431754874
9,24.307362073620737,93.68,4.179778113968734,184.5125348189415
9,24.967248672486726,96.0,4.884518406454867,175.73816155988857
9,24.257753577535777,96.0,3.5668179525970753,156.23955431754874
14,25.96690666906669,87.88,5.530257186081695,273.23119777158774
14,27.618027180271806,59.46,4.602622289460414,284.93036211699166
12,26.40308703087031,91.94,2.9931921331316187,244.95821727019498
12,26.9749887498875,86.14,3.2193645990922843,310.2785515320334
12,27.376536765367653,83.24000000000001,5.382753403933434,204.98607242339833
12,26.960012600126003,89.62,4.281391830559757,352.20055710306406
12,26.877643776437765,88.46000000000001,3.2783661119515886,342.4512534818941
14,29.009873098730985,61.78,2.671961674230963,224.48467966573816
14,27.23239132391324,83.24000000000001,3.2554210791729705,146.49025069637884
13,27.184654846548465,88.46000000000001,3.2226424609178013,88.96935933147633
12,27.14627846278463,88.46000000000001,2.708018154311649,18.774373259052926
12,27.992430924309247,67.0,3.953605648008068,302.4791086350975
14,26.64457744577446,88.46000000000001,2.3277861825516895,277.1309192200557
12,28.818927189271893,57.72,3.530761472516389,126.016713091922
2,26.829907299072993,89.62,8.280383257690369,96.76880222841226
5,25.731968319683197,91.94,2.655572365103379,351.22562674094706
14,28.35841058410584,57.72,6.7037317196167425,157.21448467966573
12,28.483835838358388,68.16,2.947302067574382,204.98607242339833
10,27.548762487624877,84.4,3.7798789712556733,48.022284122562674
12,25.746944469444696,86.14,3.2226424609178013,323.9275766016713
12,27.97277472774728,72.22,2.5965708522440747,273.23119777158774
14,26.75689856898569,76.28,4.248613212304589,48.99721448467967
14,26.946908469084693,70.48,4.248613212304589,302.4791086350975
12,26.659553595535957,73.38,4.946797781139688,302.4791086350975
12,27.812717127171275,54.82,5.166414523449319,49.97214484679666
12,26.77187471874719,67.58,2.937468482097832,48.99721448467967
12,26.492007920079203,72.8,2.6522945032778615,40.22284122562674
12,26.380622806228065,74.53999999999999,5.733484619263741,49.97214484679666
13,26.302934029340296,89.62,3.511094301563288,350.25069637883007
12,25.738520385203852,90.2,3.2750882501260716,321.00278551532034
12,26.770002700027,71.06,3.904437720625315,218.6350974930362
4,27.771532715327155,60.620000000000005,7.926374180534544,330.75208913649027
2,27.949374493744937,57.14,8.654059505799294,313.2033426183844
2,27.77808478084781,58.879999999999995,8.680282400403428,302.4791086350975
2,27.810845108451083,58.879999999999995,8.050932929904185,304.42896935933146
2,27.80148501485015,57.72,8.388552697932425,321.97771587743733
1,26.67640176401764,91.36,8.614725163893091,312.2284122562674
12,26.75970659706597,90.2,2.026222894604135,351.22562674094706
13,26.492943929439296,91.94,4.537065052950076,28.52367688022284
4,27.127558275582757,64.1,8.27710539586485,301.5041782729805
4,27.137854378543786,66.42,8.381996974281392,292.7298050139276
14,26.76438664386644,75.7,5.150025214321735,30.473537604456826
12,27.623643236432365,60.04,4.061775088250126,35.34818941504179
14,26.09888398883989,84.4,3.143973777105396,54.84679665738162
14,27.13036630366304,67.0,3.534039334341906,40.22284122562674
14,24.22967329673297,90.2,5.464699949571356,146.49025069637884
14,24.10705607056071,82.08,2.553958648512355,242.033426183844
5,24.496435964359645,71.64,5.408976298537571,10.974930362116991
5,25.278939789397896,63.519999999999996,5.117246596066566,30.473537604456826
5,24.143560435604357,76.28,2.6129601613716593,276.1559888579387
16,26.09888398883989,61.2,13.17423096318709,321.97771587743733
3,25.257411574115743,85.56,10.086485123550178,322.9526462395543
16,24.90079200792008,84.4,10.70600100857287,340.50139275766014
3,25.28549185491855,76.86,8.77534039334342,232.2841225626741
15,25.66738367383674,69.32,10.656833081190115,272.25626740947075
2,25.926658266582667,67.0,8.860564800806857,264.4568245125348
2,25.949122491224912,69.9,9.014624306606152,274.20612813370474
12,26.12041220412204,65.84,8.034543620776601,272.25626740947075
2,26.295445954459545,67.58,9.024457892082703,283.95543175487467
2,26.3019980199802,67.58,8.870398386283409,282.9805013927577
2,26.302934029340296,67.58,9.394856278366111,292.7298050139276
2,26.29918999189992,67.58,10.099596570852245,301.5041782729805
15,26.22430924309243,68.16,10.686333837619767,301.5041782729805
15,26.194356943569435,69.32,10.542107917297024,302.4791086350975
2,26.100756007560076,71.06,9.03756933938477,311.2534818941504
4,26.020259202592026,70.48,8.72289460413515,313.2033426183844
17,26.471415714157143,62.36,12.413767019667171,312.2284122562674
17,26.50230402304023,62.94,11.322239031770046,313.2033426183844
15,26.677337773377737,60.04,11.18129097327282,311.2534818941504
17,26.77468274682747,61.2,11.489409984871406,302.4791086350975
17,26.779362793627936,60.620000000000005,10.384770549672213,313.2033426183844
4,26.778426784267843,62.36,9.37518910741301,311.2534818941504
3,26.11479614796148,65.25999999999999,9.768532526475036,312.2284122562674
3,26.11386013860139,64.1,8.804841149773072,302.4791086350975
14,25.65521555215552,69.32,4.756681795259707,284.93036211699166
14,26.646449464494644,63.519999999999996,6.441502773575391,163.0640668523677
8,27.508514085140853,53.66,6.998739283913262,165.01392757660167
14,27.340968409684095,54.82,7.00201714573878,174.76323119777157
8,27.50477004770048,53.66,7.103630862329803,206.9359331476323
8,27.54127441274413,53.66,8.05748865355522,198.16155988857938
8,27.508514085140853,53.66,7.4281391830559755,224.48467966573816
8,27.512258122581226,53.66,7.077407967725668,233.2590529247911
14,24.334506345063453,87.3,4.30105900151286,265.4317548746518
14,24.026559265592656,89.62,2.6064044377206255,259.58217270194984
12,25.15351453514535,80.34,3.684820978315683,11.949860724233984
12,26.318846188461883,67.58,6.444780635400908,116.26740947075209
14,25.63649536495365,73.38,4.858295511850731,49.97214484679666
12,26.490135901359015,65.84,3.638930912758447,72.39554317548746
14,25.192826928269284,80.34,4.851739788199698,352.20055710306406
5,25.257411574115743,86.14,4.520675743822491,344.4011142061281
14,25.227459274592746,83.24000000000001,2.9145234493192134,174.76323119777157
12,24.755710557105573,83.82,3.1800302571860817,160.1392757660167
12,24.7950229502295,84.4,3.910993444276349,68.49582172701949
13,25.454909549095493,82.66,5.464699949571356,17.799442896935933
13,24.99345693456935,83.82,6.172718103883005,20.724233983286908
13,25.828377283772838,76.28,7.116742309631871,38.27298050139276
12,25.844289442894432,75.7,6.811901159858799,10.974930362116991
2,25.468949689496895,73.38,8.136157337367624,20.724233983286908
0,24.80157501575016,82.08,8.4803328290469,40.22284122562674
0,24.43559535595356,85.56,8.211548159354514,30.473537604456826
4,26.124156241562417,64.1,8.965456379223397,30.473537604456826
12,26.779362793627936,78.02,3.550428643469491,247.88300835654596
2,26.943164431644316,71.64,8.283661119515886,321.00278551532034
12,25.80216902169022,82.66,6.608673726676752,281.0306406685237
14,26.75970659706597,62.94,5.625315179021685,302.4791086350975
12,26.3019980199802,68.74000000000001,3.7766011094301564,274.20612813370474
12,26.71758617586176,68.16,4.940242057488654,144.54038997214485
3,25.828377283772838,91.94,8.627836611195159,351.22562674094706
3,25.824633246332464,87.88,9.906202723146748,341.47632311977713
3,25.652407524075244,92.52,9.834089762985375,341.47632311977713
3,25.637431374313742,87.88,9.637418053454363,331.72701949860726
3,25.54008640086401,91.36,9.008068582955119,331.72701949860726
3,25.526046260462607,90.2,8.932677760968229,331.72701949860726
3,25.54476644766448,87.88,9.004790721129602,331.72701949860726
3,25.54757447574476,86.14,9.03756933938477,331.72701949860726
3,25.46239762397624,88.46000000000001,8.273827534039334,331.72701949860726
3,25.457717577175774,87.88,9.004790721129602,331.72701949860726
3,25.37160471604716,89.03999999999999,9.034291477559254,331.72701949860726
3,25.36786067860679,91.94,8.74256177508825,331.72701949860726
3,25.450229502295024,87.88,9.607917297024711,331.72701949860726
3,25.450229502295024,87.88,9.634140191628845,331.72701949860726
3,25.440869408694088,91.94,9.106404437720625,331.72701949860726
3,25.458653586535867,91.36,9.355521936459912,341.47632311977713
3,25.46239762397624,91.94,9.368633383761978,331.72701949860726
3,25.611223112231123,89.03999999999999,8.745839636913766,331.72701949860726
3,25.637431374313742,91.94,8.699949571356532,331.72701949860726
3,25.647727477274774,91.94,8.13943519919314,331.72701949860726
3,25.64117541175412,91.94,8.978567826525467,331.72701949860726
3,25.64117541175412,91.94,8.36232980332829,331.72701949860726
13,25.504518045180454,91.94,6.110438729198185,154.28969359331475
14,26.760642606426064,78.6,3.632375189107413,172.81337047353762
14,26.959076590765907,75.7,4.550176500252143,165.98885793871867
12,26.124156241562417,86.14,4.756681795259707,134.79108635097492
14,27.490729907299077,71.06,4.248613212304589,117.24233983286908
14,26.75689856898569,80.92,4.251891074130106,146.49025069637884
14,26.362838628386285,88.46000000000001,2.4490670700958144,111.39275766016713
13,27.805229052290525,69.32,4.038830055471508,185.4874651810585
12,26.994644946449466,80.92,4.222390317700453,15.84958217270195
12,26.737242372423726,83.82,2.1343923348461926,253.73259052924791
12,26.102628026280264,86.14,3.586485123550177,167.93871866295265
12,26.412447124471246,79.18,4.815683308119011,103.59331476323119
13,26.12790027900279,79.75999999999999,6.7791225416036305,303.45403899721447
13,25.929466294662948,83.82,5.379475542107918,322.9526462395543
12,26.11479614796148,80.34,3.838880484114978,292.7298050139276
3,25.08518585185852,90.2,8.050932929904185,10.0
3,25.0879938799388,89.62,8.244326777609682,18.774373259052926
3,25.634623346233465,82.66,8.368885526979325,18.774373259052926
3,25.638367383673838,82.66,9.289964699949572,19.749303621169915
3,25.648663486634867,80.34,8.30005042864347,10.0
3,25.825569255692557,79.75999999999999,8.457387796268279,18.774373259052926
3,25.65708757087571,82.08,8.368885526979325,10.974930362116991
3,25.840545405454055,75.7,8.431164901664147,10.974930362116991
2,25.85177751777518,73.38,8.322995461422087,20.724233983286908
5,25.429637296372967,72.8,6.625063035804336,351.22562674094706
5,26.77187471874719,58.3,3.966717095310136,214.73537604456826
12,25.910746107461076,75.7,3.8978819969742813,118.21727019498607
12,25.450229502295024,80.92,4.183055975794252,146.49025069637884
14,27.62177121771218,59.46,5.507312153303076,184.5125348189415
14,27.793060930609307,58.879999999999995,5.231971759959658,195.23676880222843
12,26.175636756367567,84.98,2.930912758446798,153.31476323119776
12,26.490135901359015,79.75999999999999,4.553454362077661,135.76601671309191
12,25.255539555395554,87.88,6.320221886031265,145.51532033426184
14,25.679551795517956,79.18,5.195915279878971,156.23955431754874
12,25.46988569885699,83.24000000000001,6.202218860312658,146.49025069637884
2,25.083313833138334,82.66,8.185325264750379,156.23955431754874
13,25.274259742597426,86.14,6.962682803832577,156.23955431754874
12,24.999072990729907,90.2,4.70095814422592,137.7158774373259
12,25.44648546485465,83.24000000000001,4.861573373676248,164.03899721448468
14,25.84709747097471,84.4,4.8877962682803835,165.98885793871867
14,25.808721087210873,73.96000000000001,2.3245083207261725,148.44011142061282
13,25.03651336513365,86.72,4.917297024710035,292.7298050139276
12,24.347610476104762,91.94,4.061775088250126,284.93036211699166
13,24.43559535595356,85.56,4.179778113968734,89.94428969359332
12,24.417811178111783,86.72,4.222390317700453,57.77158774373259
9,23.97227072270723,91.36,2.6522945032778615,340.50139275766014
9,23.968526685266852,96.0,2.311396873424105,78.24512534818942
13,24.270857708577086,93.1,2.393343419062027,141.61559888579387
13,24.239969399693997,93.68,4.527231467473525,97.74373259052925
9,24.403771037710378,91.94,2.708018154311649,122.11699164345404
5,26.50230402304023,71.64,4.678013111447303,165.98885793871867
12,26.31978219782198,80.34,4.16338880484115,166.96378830083566
12,25.929466294662948,93.68,2.947302067574382,333.67688022284125
12,27.13036630366304,73.38,2.9407463439233483,335.62674094707523
14,27.00119701197012,77.44,3.8946041351487644,155.26462395543174
14,26.643641436414363,83.82,4.1928895612708015,165.01392757660167
14,27.34190441904419,79.75999999999999,3.93066061522945,189.38718662952647
13,26.29170191701917,91.94,3.550428643469491,162.0891364902507
13,26.64738547385474,89.03999999999999,2.9964699949571356,202.06128133704735
3,26.115732157321574,91.94,8.35249621785174,350.25069637883007
14,26.966564665646658,73.38,4.88124054462935,165.98885793871867
5,25.135730357303576,93.1,2.678517397881997,150.3899721448468
12,27.96060660606606,65.84,4.57639939485628,301.5041782729805
12,27.79680496804968,67.0,3.9470499243570343,282.0055710306407
12,26.11011610116101,96.0,3.5930408472012108,285.90529247910865
16,25.4539735397354,91.94,10.332324760463946,313.2033426183844
3,25.278939789397896,96.0,7.949319213313162,331.72701949860726
3,25.117946179461796,93.1,8.316439737771056,312.2284122562674
3,25.27519575195752,89.62,8.673726676752395,312.2284122562674
13,25.087057870578708,89.62,3.5700958144225923,334.65181058495824
12,25.27987579875799,86.72,2.52773575390822,247.88300835654596
12,25.047745477454775,92.52,3.3111447302067574,195.23676880222843
14,25.276131761317615,78.02,4.061775088250126,204.01114206128133
12,25.45678156781568,76.86,3.517650025214322,165.01392757660167
12,24.824975249752498,87.88,2.5932929904185578,150.3899721448468
9,23.584762847628475,93.68,2.0,10.0
12,24.98128881288813,80.92,2.5998487140695916,165.98885793871867
12,25.075825758257583,86.14,2.655572365103379,58.74651810584958
13,26.131644316443165,86.72,4.327281896116994,180.61281337047353
13,26.674529745297455,75.12,4.510842158345941,156.23955431754874
12,26.300126001260015,83.24000000000001,2.681795259707514,138.6908077994429
13,26.318846188461883,77.44,3.5832072617246595,78.24512534818942
9,25.261155611556116,86.72,4.196167423096319,116.26740947075209
12,25.832121321213215,90.2,5.458144225920323,156.23955431754874
14,26.950652506525067,80.34,5.130358043368633,146.49025069637884
14,26.67078570785708,82.08,4.219112455874937,133.81615598885793
13,28.094455944559446,66.42,3.6651538073625822,144.54038997214485
12,27.572162721627215,79.75999999999999,4.45839636913767,155.26462395543174
12,28.112240122401225,72.22,4.694402420574887,174.76323119777157
13,26.580928809288093,91.94,2.8194654563792234,95.79387186629526
13,26.162532625326254,93.68,2.6064044377206255,76.29526462395543
5,25.921042210422105,86.72,3.9732728189611697,133.81615598885793
12,26.536936369363694,88.46000000000001,2.8227433182047403,169.88857938718664
12,26.9749887498875,89.62,3.87821482602118,204.98607242339833
13,25.44929349293493,86.14,6.523449319213314,312.2284122562674
4,26.101692016920172,75.12,8.381996974281392,321.97771587743733
5,25.060849608496085,89.62,3.258698940998487,329.7771587743733
12,26.760642606426064,68.16,4.284669692385275,342.4512534818941
12,26.323526235262353,84.98,3.983106404437721,357.075208913649
12,26.136324363243634,89.03999999999999,3.0358043368633383,265.4317548746518
14,27.32880028800288,62.36,3.792990418557741,350.25069637883007
14,26.152236522365225,82.08,2.685073121533031,165.01392757660167
13,26.765322653226534,86.72,3.9634392334846194,10.974930362116991
5,25.60560705607056,91.94,3.3111447302067574,78.24512534818942
12,27.48417784177842,75.7,4.504286434694906,136.7409470752089
13,27.47388173881739,80.34,3.943772062531518,308.32869080779943
14,28.156232562325627,65.25999999999999,4.324004034291478,302.4791086350975
14,28.335946359463595,65.25999999999999,2.3540090771558244,213.76044568245126
14,28.361218612186125,62.94,3.6684316691880987,273.23119777158774
3,25.6290072900729,73.96000000000001,8.34266263237519,302.4791086350975
4,25.63649536495365,69.9,8.431164901664147,282.9805013927577
4,25.819953199531998,64.68,9.119515885022693,301.5041782729805
2,25.476437764377646,62.36,9.768532526475036,311.2534818941504
2,25.45678156781568,62.36,9.309631870902674,293.7047353760446
12,25.460525605256052,61.78,6.454614220877459,301.5041782729805
2,25.07020970209702,63.519999999999996,8.296772566817953,302.4791086350975
4,24.62186121861219,72.8,8.339384770549673,301.5041782729805
2,24.60688506885069,76.28,9.781643973777106,312.2284122562674
14,27.344712447124472,58.3,4.166666666666666,244.95821727019498
12,25.906066060660606,75.7,4.799293998991427,314.1782729805014
12,27.61053910539105,56.56,6.392334846192638,331.72701949860726
2,27.51319413194132,57.14,8.349218356026224,252.75766016713092
3,27.501962019620198,57.72,9.519415027735754,252.75766016713092
3,27.190270902709027,59.46,9.486636409480585,266.4066852367688
3,27.14627846278463,61.2,8.388552697932425,253.73259052924791
3,26.775618756187562,65.84,8.58522440746344,248.85793871866295
3,26.276725767257673,78.02,9.10312657589511,273.23119777158774
13,25.595310953109532,83.82,5.087745839636914,344.4011142061281
13,25.82088920889209,71.06,3.966717095310136,323.9275766016713
14,25.631815318153183,64.68,3.5963187090267272,178.66295264623955
13,25.83118531185312,55.4,7.775592536560767,243.983286908078
3,25.84709747097471,57.72,8.654059505799294,225.45961002785515
3,25.829313293132934,55.4,9.073625819465455,227.40947075208913
3,25.497029970299703,65.84,9.031013615733738,291.7548746518106
16,24.96256862568626,80.34,10.22087745839637,266.4066852367688
3,24.6929979299793,78.02,7.9394856278366115,313.2033426183844
2,26.307614076140762,58.879999999999995,9.03756933938477,302.4791086350975
2,26.491071910719107,57.14,8.706505295007565,312.2284122562674
2,26.484519845198452,57.14,8.555723651033787,305.40389972144845
2,26.674529745297455,54.82,9.001512859304086,303.45403899721447
2,26.67827378273783,54.82,8.758951084215836,321.97771587743733
2,26.638025380253804,55.980000000000004,8.621280887544124,315.1532033426184
14,26.481711817118175,60.620000000000005,6.195663136661625,55.82172701949861
14,26.763450634506345,55.4,6.041603630862329,19.749303621169915
14,25.466141661416614,71.64,2.953857791225416,91.8941504178273
14,25.778768787687877,64.68,3.0358043368633383,158.18941504178272
14,25.852713527135272,78.6,3.28819969742814,151.3649025069638
12,26.368454684546847,76.86,3.838880484114978,163.0640668523677
2,25.913554135541354,86.14,8.493444276348967,304.42896935933146
2,25.805913059130592,86.72,8.29021684316692,306.37883008356545
3,25.453037530375305,87.3,8.460665658093799,303.45403899721447
3,25.087057870578708,86.14,8.434442763489661,312.2284122562674
2,24.423427234272346,75.12,8.368885526979325,301.5041782729805
4,24.240905409054093,76.86,8.942511346444782,301.5041782729805
4,24.240905409054093,78.6,9.499747856782651,292.7298050139276
4,24.417811178111783,78.02,8.74256177508825,303.45403899721447
4,24.62747727477275,75.12,9.971759959657085,302.4791086350975
2,24.806255062550626,72.8,10.024205748865356,302.4791086350975
15,25.063657636576366,67.0,10.443772062531519,314.1782729805014
2,25.083313833138334,66.42,9.663640948058497,312.2284122562674
2,25.265835658356586,63.519999999999996,9.417801311144729,311.2534818941504
2,25.265835658356586,61.78,9.59808371154816,314.1782729805014
4,25.2780037800378,61.2,9.385022692889562,321.97771587743733
17,25.270515705157052,61.78,11.164901664145235,302.4791086350975
4,25.11981819818198,64.68,9.791477559253657,315.1532033426184
14,24.997200972009722,66.42,5.585980837115482,303.45403899721447
12,25.921978219782197,70.48,2.645738779626828,48.022284122562674
13,24.97567275672757,69.9,2.517902168431669,152.33983286908077
12,24.41219512195122,69.9,5.4450327786182555,38.27298050139276
3,24.780046800468007,72.22,8.539334341906203,18.774373259052926
3,24.619053190531908,78.02,8.234493192133131,28.52367688022284
2,24.41968319683197,78.6,8.316439737771056,19.749303621169915
2,24.428107281072812,78.6,8.319717599596572,19.749303621169915
2,24.746350463504637,73.96000000000001,8.919566313666163,28.52367688022284
4,24.985968859688597,69.9,9.666918809884015,29.498607242339833
17,25.095481954819547,66.42,10.256933938477056,29.498607242339833
4,25.420277202772027,62.36,9.299798285426121,30.473537604456826
2,25.44929349293493,59.46,9.093292990418558,30.473537604456826
2,25.44929349293493,57.72,9.906202723146748,19.749303621169915
2,25.45958959589596,57.72,9.814422592032273,19.749303621169915
2,25.46520565205652,56.56,8.965456379223397,10.974930362116991
2,25.47737377373774,57.72,8.650781643973776,19.749303621169915
2,25.471757717577177,57.14,8.713061018658596,19.749303621169915
2,25.46520565205652,59.46,8.850731215330308,10.974930362116991
12,25.918234182341823,66.42,7.637922339889056,29.498607242339833
14,26.494815948159484,55.980000000000004,6.461169944528492,20.724233983286908
14,27.531914319143194,66.42,4.202723146747353,31.448467966573816
14,26.586544865448655,84.4,2.553958648512355,55.82172701949861
14,27.479497794977952,78.02,2.6916288451840646,285.90529247910865
8,29.160570605706056,52.5,3.9339384770549675,177.68802228412255
8,29.291611916119162,50.76,3.8618255168935955,163.0640668523677
12,27.445801458014582,76.86,2.399899142713061,321.97771587743733
12,28.803015030150302,58.879999999999995,2.6391830559757943,66.54596100278552
12,28.42861128611286,62.36,3.465204236006051,342.4512534818941
14,29.852281522815225,49.019999999999996,4.464952092788704,342.4512534818941
5,27.137854378543786,82.08,2.52773575390822,125.041782729805
12,27.794932949329496,82.08,6.1464952092788705,173.7883008356546
16,27.366240662406625,87.88,10.312657589510842,204.98607242339833
13,26.962820628206284,90.2,5.867876954109935,284.93036211699166
13,26.770002700027,94.25999999999999,3.2390317700453854,90.91922005571031
13,26.784978849788498,95.42,2.737518910741301,122.11699164345404
13,26.57718477184772,94.25999999999999,4.235501765002521,20.724233983286908
13,26.963756637566377,83.24000000000001,3.6454866364094807,56.796657381615596
9,26.373134731347314,93.68,2.0,10.0
5,26.116668166681666,93.68,2.0,10.0
14,27.3259922599226,78.02,4.546898638426626,147.46518105849583
14,28.351858518585185,63.519999999999996,3.842158345940494,254.7075208913649
14,26.933804338043384,83.82,3.252143217347453,179.63788300835654
14,26.674529745297455,82.66,4.21583459404942,136.7409470752089
12,28.811439114391145,65.25999999999999,3.8552697932425617,115.29247910863509
14,27.626451264512646,80.34,2.311396873424105,185.4874651810585
12,27.495409954099543,89.03999999999999,4.25844679778114,184.5125348189415
14,29.013617136171362,65.25999999999999,2.9440242057488653,192.31197771587745
12,28.827351273512736,58.3,4.504286434694906,187.43732590529248
14,27.622707227072272,76.28,3.5668179525970753,338.55153203342616
9,23.58569885698857,91.94,3.9175491679273824,197.18662952646238
9,23.581954819548198,96.0,4.133888048411498,194.26183844011143
9,23.947934479344795,91.36,3.5930408472012108,224.48467966573816
9,23.96759067590676,96.0,2.6359051941502774,334.65181058495824
13,24.151048510485104,87.88,4.543620776601109,19.749303621169915
12,24.963504635046352,80.34,4.156833081190117,301.5041782729805
9,24.423427234272346,96.0,2.701462430660615,156.23955431754874
9,24.14730447304473,93.68,4.206001008572869,167.93871866295265
9,23.97227072270723,96.0,4.222390317700453,352.20055710306406
12,24.20908109081091,89.62,2.3867876954109932,17.799442896935933
9,24.52919629196292,93.68,2.6227937468482097,32.42339832869081
9,24.436531365313655,96.0,2.937468482097832,80.1949860724234
9,24.81467914679147,95.42,3.579929399899143,42.17270194986072
9,24.3419944199442,93.68,4.156833081190117,224.48467966573816
9,24.41968319683197,91.94,2.671961674230963,52.89693593314763
13,23.801917019170194,87.3,4.346949067070096,12.924791086350975
5,24.143560435604357,80.34,2.655572365103379,87.99442896935933
5,24.153856538565385,90.2,2.6359051941502774,173.7883008356546
5,25.079569795697957,66.42,6.153050932929904,145.51532033426184
5,25.063657636576366,67.0,3.0259707513867875,106.51810584958217
5,23.955422554225542,87.3,3.1898638426626325,172.81337047353762
14,23.64279542795428,85.56,4.091275844679778,174.76323119777157
12,24.41968319683197,68.74000000000001,3.9273827534039336,67.5208913649025
5,23.74107641076411,82.08,2.193393847705497,188.41225626740948
12,23.400369003690038,93.1,3.612708018154312,197.18662952646238
12,24.256817568175684,78.02,4.8877962682803835,273.23119777158774
13,23.77758077580776,91.94,3.2029752899646997,340.50139275766014
14,23.672747727477276,89.62,3.353756933938477,254.7075208913649
5,23.654963549635497,85.56,3.29803328290469,126.991643454039
9,24.810935109351096,96.0,5.605648008068583,146.49025069637884
12,25.875177751777517,80.92,3.724155320221886,175.73816155988857
12,24.756646566465665,93.68,3.9601613716591024,350.25069637883007
